   id,      z_2d,      z_1d,     zs_1d,        dx,         b,         n
 1200,   787.312,   785.312,   783.312,    42.426,    15.000,   0.05000
 1201,   821.790,   819.790,   817.790,    42.426,    15.000,   0.05000
 1202,   714.486,   712.486,   710.486,    30.000,    15.000,   0.05000
 1203,   728.948,   726.948,   724.948,    42.426,    15.000,   0.05000
 1204,   715.180,   713.180,   711.180,    30.000,    15.000,   0.05000
 1205,   722.770,   720.770,   718.770,    30.000,    15.000,   0.05000
 1206,   738.915,   736.915,   734.915,    42.426,    15.000,   0.05000
 1207,   750.506,   748.506,   746.506,    42.426,    15.000,   0.05000
 1208,   768.289,   766.289,   764.289,    42.426,    15.000,   0.05000
 1209,   774.722,   772.722,   770.722,    42.426,    15.000,   0.05000
 1210,   779.208,   777.208,   775.208,    42.426,    15.000,   0.05000
 1211,   784.876,   782.876,   780.876,    30.000,    15.000,   0.05000
 1212,   801.165,   799.165,   797.165,    42.426,    15.000,   0.05000
 1213,   817.729,   815.729,   813.729,    30.000,    15.000,   0.05000
 1214,   709.258,   707.258,   705.258,    42.426,    15.000,   0.05000
 1215,   728.948,   726.948,   724.948,    30.000,    15.000,   0.05000
 1216,   714.867,   712.867,   710.867,    42.426,    15.000,   0.05000
 1217,   719.389,   717.389,   715.389,    30.000,    15.000,   0.05000
 1218,   738.874,   736.874,   734.874,    42.426,    15.000,   0.05000
 1219,   749.830,   747.830,   745.830,    30.000,    15.000,   0.05000
 1220,   751.343,   749.343,   747.343,    30.000,    15.000,   0.05000
 1221,   764.861,   762.861,   760.861,    42.426,    15.000,   0.05000
 1222,   766.763,   764.763,   762.763,    30.000,    15.000,   0.05000
 1223,   768.732,   766.732,   764.732,    30.000,    15.000,   0.05000
 1224,   773.198,   771.198,   769.198,    30.000,    15.000,   0.05000
 1225,   777.308,   775.308,   773.308,    30.000,    15.000,   0.05000
 1226,   815.558,   813.558,   811.558,    42.426,    15.000,   0.05000
 1227,   818.083,   816.083,   814.083,    30.000,    15.000,   0.05000
 1228,   813.583,   811.583,   809.583,    30.000,    15.000,   0.05000
 1229,   818.504,   816.504,   814.504,    42.426,    15.000,   0.05000
 1230,   827.358,   825.358,   823.358,    30.000,    15.000,   0.05000
 1231,   830.492,   828.492,   826.492,    30.000,    15.000,   0.05000
 1232,   842.303,   840.303,   838.303,    30.000,    15.000,   0.05000
 1233,   708.592,   706.592,   704.592,    42.426,    15.000,   0.05000
 1234,   721.933,   719.933,   717.933,    30.000,    15.000,   0.05000
 1235,   709.721,   707.721,   705.721,    30.000,    15.000,   0.05000
 1236,   719.006,   717.006,   715.006,    42.426,    15.000,   0.05000
 1237,   734.932,   732.932,   730.932,    42.426,    15.000,   0.05000
 1238,   747.466,   745.466,   743.466,    30.000,    15.000,   0.05000
 1239,   746.043,   744.043,   742.043,    42.426,    15.000,   0.05000
 1240,   747.634,   745.634,   743.634,    30.000,    15.000,   0.05000
 1241,   749.948,   747.948,   745.948,    30.000,    15.000,   0.05000
 1242,   750.867,   748.867,   746.867,    30.000,    15.000,   0.05000
 1243,   753.379,   751.379,   749.379,    30.000,    15.000,   0.05000
 1244,   756.394,   754.394,   752.394,    30.000,    15.000,   0.05000
 1245,   761.198,   759.198,   757.198,    30.000,    15.000,   0.05000
 1246,   813.583,   811.583,   809.583,    30.000,    15.000,   0.05000
 1247,   851.478,   849.478,   847.478,    42.426,    15.000,   0.05000
 1248,   861.008,   859.008,   857.008,    30.000,    15.000,   0.05000
 1249,   708.592,   706.592,   704.592,    30.000,    15.000,   0.05000
 1250,   717.763,   715.763,   713.763,    30.000,    15.000,   0.05000
 1251,   708.842,   706.842,   704.842,    30.000,    15.000,   0.05000
 1252,   716.051,   714.051,   712.051,    30.000,    15.000,   0.05000
 1253,   730.187,   728.187,   726.187,    42.426,    15.000,   0.05000
 1254,   743.921,   741.921,   739.921,    42.426,    15.000,   0.05000
 1255,   740.416,   738.416,   736.416,    42.426,    15.000,   0.05000
 1256,   757.434,   755.434,   753.434,    42.426,    15.000,   0.05000
 1257,   813.583,   811.583,   809.583,    42.426,    15.000,   0.05000
 1258,   704.543,   702.543,   700.543,    30.000,    15.000,   0.05000
 1259,   714.573,   712.573,   710.573,    30.000,    15.000,   0.05000
 1260,   707.547,   705.547,   703.547,    30.000,    15.000,   0.05000
 1261,   711.894,   709.894,   707.894,    30.000,    15.000,   0.05000
 1262,   724.233,   722.233,   720.233,    42.426,    15.000,   0.05000
 1263,   738.791,   736.791,   734.791,    42.426,    15.000,   0.05000
 1264,   740.416,   738.416,   736.416,    30.000,    15.000,   0.05000
 1265,   762.463,   760.463,   758.463,    42.426,    15.000,   0.05000
 1266,   804.151,   802.151,   800.151,    42.426,    15.000,   0.05000
 1267,   700.722,   698.722,   696.722,    42.426,    15.000,   0.05000
 1268,   712.972,   710.972,   708.972,    30.000,    15.000,   0.05000
 1269,   707.547,   705.547,   703.547,    42.426,    15.000,   0.05000
 1270,   708.745,   706.745,   704.745,    42.426,    15.000,   0.05000
 1271,   710.166,   708.166,   706.166,    30.000,    15.000,   0.05000
 1272,   714.639,   712.639,   710.639,    30.000,    15.000,   0.05000
 1273,   717.475,   715.475,   713.475,    30.000,    15.000,   0.05000
 1274,   734.364,   732.364,   730.364,    42.426,    15.000,   0.05000
 1275,   738.857,   736.857,   734.857,    30.000,    15.000,   0.05000
 1276,   762.949,   760.949,   758.949,    30.000,    15.000,   0.05000
 1277,   800.741,   798.741,   796.741,    30.000,    15.000,   0.05000
 1278,   799.034,   797.034,   795.034,    42.426,    15.000,   0.05000
 1279,   698.868,   696.868,   694.868,    42.426,    15.000,   0.05000
 1280,   709.015,   707.015,   705.015,    30.000,    15.000,   0.05000
 1281,   715.637,   713.637,   711.637,    30.000,    15.000,   0.05000
 1282,   702.087,   700.087,   698.087,    30.000,    15.000,   0.05000
 1283,   705.300,   703.300,   701.300,    42.426,    15.000,   0.05000
 1284,   718.727,   716.727,   714.727,    42.426,    15.000,   0.05000
 1285,   721.728,   719.728,   717.728,    30.000,    15.000,   0.05000
 1286,   725.608,   723.608,   721.608,    30.000,    15.000,   0.05000
 1287,   728.189,   726.189,   724.189,    30.000,    15.000,   0.05000
 1288,   731.040,   729.040,   727.040,    30.000,    15.000,   0.05000
 1289,   731.371,   729.371,   727.371,    30.000,    15.000,   0.05000
 1290,   769.370,   767.370,   765.370,    42.426,    15.000,   0.05000
 1291,   769.370,   767.370,   765.370,    30.000,    15.000,   0.05000
 1292,   789.186,   787.186,   785.186,    42.426,    15.000,   0.05000
 1293,   789.861,   787.861,   785.861,    30.000,    15.000,   0.05000
 1294,   794.962,   792.962,   790.962,    42.426,    15.000,   0.05000
 1295,   794.962,   792.962,   790.962,    30.000,    15.000,   0.05000
 1296,   802.132,   800.132,   798.132,    30.000,    15.000,   0.05000
 1297,   849.436,   847.436,   845.436,    42.426,    15.000,   0.05000
 1298,   693.808,   691.808,   689.808,    30.000,    15.000,   0.05000
 1299,   706.127,   704.127,   702.127,    30.000,    15.000,   0.05000
 1300,   711.774,   709.774,   707.774,    30.000,    15.000,   0.05000
 1301,   700.368,   698.368,   696.368,    30.000,    15.000,   0.05000
 1302,   700.183,   698.183,   696.183,    42.426,    15.000,   0.05000
 1303,   728.978,   726.978,   724.978,    30.000,    15.000,   0.05000
 1304,   769.370,   767.370,   765.370,    42.426,    15.000,   0.05000
 1305,   773.563,   771.563,   769.563,    30.000,    15.000,   0.05000
 1306,   779.083,   777.083,   775.083,    30.000,    15.000,   0.05000
 1307,   779.083,   777.083,   775.083,    30.000,    15.000,   0.05000
 1308,   779.083,   777.083,   775.083,    30.000,    15.000,   0.05000
 1309,   781.076,   779.076,   777.076,    30.000,    15.000,   0.05000
 1310,   787.042,   785.042,   783.042,    30.000,    15.000,   0.05000
 1311,   794.962,   792.962,   790.962,    42.426,    15.000,   0.05000
 1312,   803.291,   801.291,   799.291,    42.426,    15.000,   0.05000
 1313,   805.252,   803.252,   801.252,    30.000,    15.000,   0.05000
 1314,   807.797,   805.797,   803.797,    30.000,    15.000,   0.05000
 1315,   830.212,   828.212,   826.212,    42.426,    15.000,   0.05000
 1316,   863.927,   861.927,   859.927,    42.426,    15.000,   0.05000
 1317,   690.483,   688.483,   686.483,    42.426,    15.000,   0.05000
 1318,   704.523,   702.523,   700.523,    30.000,    15.000,   0.05000
 1319,   703.725,   701.725,   699.725,    30.000,    15.000,   0.05000
 1320,   710.814,   708.814,   706.814,    42.426,    15.000,   0.05000
 1321,   711.816,   709.816,   707.816,    42.426,    15.000,   0.05000
 1322,   698.975,   696.975,   694.975,    30.000,    15.000,   0.05000
 1323,   727.724,   725.724,   723.724,    30.000,    15.000,   0.05000
 1324,   779.269,   777.269,   775.269,    42.426,    15.000,   0.05000
 1325,   784.500,   782.500,   780.500,    42.426,    15.000,   0.05000
 1326,   797.638,   795.638,   793.638,    30.000,    15.000,   0.05000
 1327,   810.869,   808.869,   806.869,    42.426,    15.000,   0.05000
 1328,   848.843,   846.843,   844.843,    42.426,    15.000,   0.05000
 1329,   689.340,   687.340,   685.340,    42.426,    15.000,   0.05000
 1330,   700.679,   698.679,   696.679,    42.426,    15.000,   0.05000
 1331,   700.045,   698.045,   696.045,    42.426,    15.000,   0.05000
 1332,   703.350,   701.350,   699.350,    30.000,    15.000,   0.05000
 1333,   707.932,   705.932,   703.932,    42.426,    15.000,   0.05000
 1334,   697.021,   695.021,   693.021,    30.000,    15.000,   0.05000
 1335,   711.952,   709.952,   707.952,    42.426,    15.000,   0.05000
 1336,   715.047,   713.047,   711.047,    30.000,    15.000,   0.05000
 1337,   730.160,   728.160,   726.160,    42.426,    15.000,   0.05000
 1338,   726.405,   724.405,   722.405,    30.000,    15.000,   0.05000
 1339,   790.777,   788.777,   786.777,    42.426,    15.000,   0.05000
 1340,   807.748,   805.748,   803.748,    42.426,    15.000,   0.05000
 1341,   815.794,   813.794,   811.794,    42.426,    15.000,   0.05000
 1342,   821.199,   819.199,   817.199,    30.000,    15.000,   0.05000
 1343,   830.453,   828.453,   826.453,    30.000,    15.000,   0.05000
 1344,   838.950,   836.950,   834.950,    30.000,    15.000,   0.05000
 1345,   838.950,   836.950,   834.950,    30.000,    15.000,   0.05000
 1346,   686.323,   684.323,   682.323,    42.426,    15.000,   0.05000
 1347,   697.771,   695.771,   693.771,    30.000,    15.000,   0.05000
 1348,   698.450,   696.450,   694.450,    30.000,    15.000,   0.05000
 1349,   703.180,   701.180,   699.180,    30.000,    15.000,   0.05000
 1350,   695.667,   693.667,   691.667,    42.426,    15.000,   0.05000
 1351,   706.825,   704.825,   702.825,    42.426,    15.000,   0.05000
 1352,   726.726,   724.726,   722.726,    42.426,    15.000,   0.05000
 1353,   724.807,   722.807,   720.807,    30.000,    15.000,   0.05000
 1354,   731.823,   729.823,   727.823,    42.426,    15.000,   0.05000
 1355,   740.585,   738.585,   736.585,    30.000,    15.000,   0.05000
 1356,   752.628,   750.628,   748.628,    30.000,    15.000,   0.05000
 1357,   759.626,   757.626,   755.626,    30.000,    15.000,   0.05000
 1358,   797.589,   795.589,   793.589,    30.000,    15.000,   0.05000
 1359,   815.917,   813.917,   811.917,    42.426,    15.000,   0.05000
 1360,   821.639,   819.639,   817.639,    30.000,    15.000,   0.05000
 1361,   842.509,   840.509,   838.509,    42.426,    15.000,   0.05000
 1362,   686.204,   684.204,   682.204,    30.000,    15.000,   0.05000
 1363,   696.572,   694.572,   692.572,    42.426,    15.000,   0.05000
 1364,   698.450,   696.450,   694.450,    30.000,    15.000,   0.05000
 1365,   700.444,   698.444,   696.444,    30.000,    15.000,   0.05000
 1366,   695.667,   693.667,   691.667,    30.000,    15.000,   0.05000
 1367,   700.246,   698.246,   696.246,    42.426,    15.000,   0.05000
 1368,   704.305,   702.305,   700.305,    30.000,    15.000,   0.05000
 1369,   724.216,   722.216,   720.216,    30.000,    15.000,   0.05000
 1370,   724.807,   722.807,   720.807,    30.000,    15.000,   0.05000
 1371,   770.119,   768.119,   766.119,    42.426,    15.000,   0.05000
 1372,   806.620,   804.620,   802.620,    30.000,    15.000,   0.05000
 1373,   829.811,   827.811,   825.811,    30.000,    15.000,   0.05000
 1374,   836.519,   834.519,   832.519,    30.000,    15.000,   0.05000
 1375,   854.883,   852.883,   850.883,    42.426,    15.000,   0.05000
 1376,   683.216,   681.216,   679.216,    30.000,    15.000,   0.05000
 1377,   696.296,   694.296,   692.296,    30.000,    15.000,   0.05000
 1378,   695.208,   693.208,   691.208,    30.000,    15.000,   0.05000
 1379,   699.751,   697.751,   695.751,    42.426,    15.000,   0.05000
 1380,   690.790,   688.790,   686.790,    42.426,    15.000,   0.05000
 1381,   721.920,   719.920,   717.920,    42.426,    15.000,   0.05000
 1382,   719.239,   717.239,   715.239,    42.426,    15.000,   0.05000
 1383,   777.121,   775.121,   773.121,    42.426,    15.000,   0.05000
 1384,   813.846,   811.846,   809.846,    42.426,    15.000,   0.05000
 1385,   839.525,   837.525,   835.525,    42.426,    15.000,   0.05000
 1386,   681.231,   679.231,   677.231,    42.426,    15.000,   0.05000
 1387,   693.490,   691.490,   689.490,    30.000,    15.000,   0.05000
 1388,   693.241,   691.241,   689.241,    30.000,    15.000,   0.05000
 1389,   697.186,   695.186,   693.186,    30.000,    15.000,   0.05000
 1390,   686.426,   684.426,   682.426,    42.426,    15.000,   0.05000
 1391,   687.663,   685.663,   683.663,    30.000,    15.000,   0.05000
 1392,   718.548,   716.548,   714.548,    42.426,    15.000,   0.05000
 1393,   719.239,   717.239,   715.239,    30.000,    15.000,   0.05000
 1394,   827.520,   825.520,   823.520,    30.000,    15.000,   0.05000
 1395,   834.403,   832.403,   830.403,    42.426,    15.000,   0.05000
 1396,   679.549,   677.549,   675.549,    30.000,    15.000,   0.05000
 1397,   690.520,   688.520,   686.520,    30.000,    15.000,   0.05000
 1398,   689.518,   687.518,   685.518,    30.000,    15.000,   0.05000
 1399,   692.459,   690.459,   688.459,    42.426,    15.000,   0.05000
 1400,   686.426,   684.426,   682.426,    42.426,    15.000,   0.05000
 1401,   693.537,   691.537,   689.537,    42.426,    15.000,   0.05000
 1402,   697.416,   695.416,   693.416,    30.000,    15.000,   0.05000
 1403,   698.311,   696.311,   694.311,    30.000,    15.000,   0.05000
 1404,   701.286,   699.286,   697.286,    30.000,    15.000,   0.05000
 1405,   704.744,   702.744,   700.744,    30.000,    15.000,   0.05000
 1406,   708.301,   706.301,   704.301,    30.000,    15.000,   0.05000
 1407,   716.369,   714.369,   712.369,    42.426,    15.000,   0.05000
 1408,   724.286,   722.286,   720.286,    42.426,    15.000,   0.05000
 1409,   716.862,   714.862,   712.862,    42.426,    15.000,   0.05000
 1410,   842.395,   840.395,   838.395,    30.000,    15.000,   0.05000
 1411,   676.717,   674.717,   672.717,    30.000,    15.000,   0.05000
 1412,   688.831,   686.831,   684.831,    30.000,    15.000,   0.05000
 1413,   687.342,   685.342,   683.342,    42.426,    15.000,   0.05000
 1414,   679.671,   677.671,   675.671,    30.000,    15.000,   0.05000
 1415,   684.016,   682.016,   680.016,    42.426,    15.000,   0.05000
 1416,   713.580,   711.580,   709.580,    42.426,    15.000,   0.05000
 1417,   720.927,   718.927,   716.927,    30.000,    15.000,   0.05000
 1418,   710.140,   708.140,   706.140,    42.426,    15.000,   0.05000
 1419,   710.490,   708.490,   706.490,    30.000,    15.000,   0.05000
 1420,   717.314,   715.314,   713.314,    30.000,    15.000,   0.05000
 1421,   675.896,   673.896,   671.896,    30.000,    15.000,   0.05000
 1422,   686.341,   684.341,   682.341,    42.426,    15.000,   0.05000
 1423,   687.302,   685.302,   683.302,    30.000,    15.000,   0.05000
 1424,   678.403,   676.403,   674.403,    42.426,    15.000,   0.05000
 1425,   710.417,   708.417,   706.417,    42.426,    15.000,   0.05000
 1426,   705.940,   703.940,   701.940,    42.426,    15.000,   0.05000
 1427,   710.140,   708.140,   706.140,    30.000,    15.000,   0.05000
 1428,   710.140,   708.140,   706.140,    30.000,    15.000,   0.05000
 1429,   723.442,   721.442,   719.442,    42.426,    15.000,   0.05000
 1430,   723.442,   721.442,   719.442,    30.000,    15.000,   0.05000
 1431,   729.958,   727.958,   725.958,    30.000,    15.000,   0.05000
 1432,   733.607,   731.607,   729.607,    30.000,    15.000,   0.05000
 1433,   735.077,   733.077,   731.077,    30.000,    15.000,   0.05000
 1434,   738.242,   736.242,   734.242,    30.000,    15.000,   0.05000
 1435,   741.970,   739.970,   737.970,    30.000,    15.000,   0.05000
 1436,   748.068,   746.068,   744.068,    30.000,    15.000,   0.05000
 1437,   754.869,   752.869,   750.869,    30.000,    15.000,   0.05000
 1438,   779.583,   777.583,   775.583,    42.426,    15.000,   0.05000
 1439,   674.743,   672.743,   670.743,    30.000,    15.000,   0.05000
 1440,   684.543,   682.543,   680.543,    30.000,    15.000,   0.05000
 1441,   681.880,   679.880,   677.880,    30.000,    15.000,   0.05000
 1442,   675.724,   673.724,   671.724,    42.426,    15.000,   0.05000
 1443,   702.662,   700.662,   698.662,    42.426,    15.000,   0.05000
 1444,   705.940,   703.940,   701.940,    42.426,    15.000,   0.05000
 1445,   742.620,   740.620,   738.620,    42.426,    15.000,   0.05000
 1446,   762.201,   760.201,   758.201,    42.426,    15.000,   0.05000
 1447,   787.694,   785.694,   783.694,    30.000,    15.000,   0.05000
 1448,   808.678,   806.678,   804.678,    42.426,    15.000,   0.05000
 1449,   672.440,   670.440,   668.440,    30.000,    15.000,   0.05000
 1450,   681.701,   679.701,   677.701,    42.426,    15.000,   0.05000
 1451,   677.939,   675.939,   673.939,    42.426,    15.000,   0.05000
 1452,   673.677,   671.677,   669.677,    42.426,    15.000,   0.05000
 1453,   689.706,   687.706,   685.706,    42.426,    15.000,   0.05000
 1454,   690.103,   688.103,   686.103,    30.000,    15.000,   0.05000
 1455,   692.832,   690.832,   688.832,    30.000,    15.000,   0.05000
 1456,   699.704,   697.704,   695.704,    42.426,    15.000,   0.05000
 1457,   705.824,   703.824,   701.824,    30.000,    15.000,   0.05000
 1458,   757.576,   755.576,   753.576,    42.426,    15.000,   0.05000
 1459,   832.624,   830.624,   828.624,    42.426,    15.000,   0.05000
 1460,   671.404,   669.404,   667.404,    42.426,    15.000,   0.05000
 1461,   673.861,   671.861,   669.861,    42.426,    15.000,   0.05000
 1462,   671.598,   669.598,   667.598,    42.426,    15.000,   0.05000
 1463,   671.916,   669.916,   667.916,    30.000,    15.000,   0.05000
 1464,   678.857,   676.857,   674.857,    42.426,    15.000,   0.05000
 1465,   679.548,   677.548,   675.548,    30.000,    15.000,   0.05000
 1466,   680.429,   678.429,   676.429,    30.000,    15.000,   0.05000
 1467,   680.752,   678.752,   676.752,    30.000,    15.000,   0.05000
 1468,   687.005,   685.005,   683.005,    42.426,    15.000,   0.05000
 1469,   687.304,   685.304,   683.304,    30.000,    15.000,   0.05000
 1470,   692.832,   690.832,   688.832,    42.426,    15.000,   0.05000
 1471,   696.587,   694.587,   692.587,    30.000,    15.000,   0.05000
 1472,   697.020,   695.020,   693.020,    30.000,    15.000,   0.05000
 1473,   698.439,   696.439,   694.439,    30.000,    15.000,   0.05000
 1474,   709.775,   707.775,   705.775,    42.426,    15.000,   0.05000
 1475,   771.066,   769.066,   767.066,    42.426,    15.000,   0.05000
 1476,   852.315,   850.315,   848.315,    42.426,    15.000,   0.05000
 1477,   668.500,   666.500,   664.500,    30.000,    15.000,   0.05000
 1478,   670.779,   668.779,   666.779,    42.426,    15.000,   0.05000
 1479,   673.955,   671.955,   669.955,    42.426,    15.000,   0.05000
 1480,   677.526,   675.526,   673.526,    30.000,    15.000,   0.05000
 1481,   677.526,   675.526,   673.526,    30.000,    15.000,   0.05000
 1482,   685.501,   683.501,   681.501,    42.426,    15.000,   0.05000
 1483,   685.683,   683.683,   681.683,    30.000,    15.000,   0.05000
 1484,   700.253,   698.253,   696.253,    42.426,    15.000,   0.05000
 1485,   709.775,   707.775,   705.775,    42.426,    15.000,   0.05000
 1486,   671.295,   669.295,   667.295,    42.426,    15.000,   0.05000
 1487,   667.568,   665.568,   663.568,    30.000,    15.000,   0.05000
 1488,   667.258,   665.258,   663.258,    42.426,    15.000,   0.05000
 1489,   678.058,   676.058,   674.058,    42.426,    15.000,   0.05000
 1490,   693.022,   691.022,   689.022,    42.426,    15.000,   0.05000
 1491,   712.066,   710.066,   708.066,    42.426,    15.000,   0.05000
 1492,   709.989,   707.989,   705.989,    30.000,    15.000,   0.05000
 1493,   729.485,   727.485,   725.485,    42.426,    15.000,   0.05000
 1494,   734.249,   732.249,   730.249,    30.000,    15.000,   0.05000
 1495,   739.482,   737.482,   735.482,    30.000,    15.000,   0.05000
 1496,   748.647,   746.647,   744.647,    30.000,    15.000,   0.05000
 1497,   666.230,   664.230,   662.230,    30.000,    15.000,   0.05000
 1498,   666.796,   664.796,   662.796,    42.426,    15.000,   0.05000
 1499,   681.856,   679.856,   677.856,    42.426,    15.000,   0.05000
 1500,   696.588,   694.588,   692.588,    30.000,    15.000,   0.05000
 1501,   728.359,   726.359,   724.359,    42.426,    15.000,   0.05000
 1502,   711.805,   709.805,   707.805,    42.426,    15.000,   0.05000
 1503,   713.577,   711.577,   709.577,    30.000,    15.000,   0.05000
 1504,   753.086,   751.086,   749.086,    42.426,    15.000,   0.05000
 1505,   761.685,   759.685,   757.685,    30.000,    15.000,   0.05000
 1506,   666.230,   664.230,   662.230,    30.000,    15.000,   0.05000
 1507,   659.904,   657.904,   655.904,    42.426,    15.000,   0.05000
 1508,   662.343,   660.343,   658.343,    30.000,    15.000,   0.05000
 1509,   682.464,   680.464,   678.464,    30.000,    15.000,   0.05000
 1510,   723.485,   721.485,   719.485,    42.426,    15.000,   0.05000
 1511,   721.207,   719.207,   717.207,    42.426,    15.000,   0.05000
 1512,   772.000,   770.000,   768.000,    42.426,    15.000,   0.05000
 1513,   661.599,   659.599,   657.599,    30.000,    15.000,   0.05000
 1514,   658.322,   656.322,   654.322,    30.000,    15.000,   0.05000
 1515,   685.046,   683.046,   681.046,    42.426,    15.000,   0.05000
 1516,   738.668,   736.668,   734.668,    42.426,    15.000,   0.05000
 1517,   721.207,   719.207,   717.207,    42.426,    15.000,   0.05000
 1518,   734.099,   732.099,   730.099,    30.000,    15.000,   0.05000
 1519,   744.264,   742.264,   740.264,    30.000,    15.000,   0.05000
 1520,   848.651,   846.651,   844.651,    42.426,    15.000,   0.05000
 1521,   658.921,   656.921,   654.921,    30.000,    15.000,   0.05000
 1522,   657.587,   655.587,   653.587,    42.426,    15.000,   0.05000
 1523,   662.169,   660.169,   658.169,    30.000,    15.000,   0.05000
 1524,   666.785,   664.785,   662.785,    30.000,    15.000,   0.05000
 1525,   670.555,   668.555,   666.555,    30.000,    15.000,   0.05000
 1526,   673.430,   671.430,   669.430,    30.000,    15.000,   0.05000
 1527,   688.823,   686.823,   684.823,    42.426,    15.000,   0.05000
 1528,   690.943,   688.943,   686.943,    30.000,    15.000,   0.05000
 1529,   721.992,   719.992,   717.992,    30.000,    15.000,   0.05000
 1530,   811.083,   809.083,   807.083,    42.426,    15.000,   0.05000
 1531,   818.064,   816.064,   814.064,    30.000,    15.000,   0.05000
 1532,   827.187,   825.187,   823.187,    30.000,    15.000,   0.05000
 1533,   655.956,   653.956,   651.956,    42.426,    15.000,   0.05000
 1534,   654.926,   652.926,   650.926,    42.426,    15.000,   0.05000
 1535,   656.743,   654.743,   652.743,    30.000,    15.000,   0.05000
 1536,   677.140,   675.140,   673.140,    42.426,    15.000,   0.05000
 1537,   679.010,   677.010,   675.010,    30.000,    15.000,   0.05000
 1538,   694.730,   692.730,   690.730,    42.426,    15.000,   0.05000
 1539,   698.837,   696.837,   694.837,    30.000,    15.000,   0.05000
 1540,   724.131,   722.131,   720.131,    30.000,    15.000,   0.05000
 1541,   794.028,   792.028,   790.028,    42.426,    15.000,   0.05000
 1542,   802.143,   800.143,   798.143,    30.000,    15.000,   0.05000
 1543,   832.460,   830.460,   828.460,    42.426,    15.000,   0.05000
 1544,   653.818,   651.818,   649.818,    42.426,    15.000,   0.05000
 1545,   662.517,   660.517,   658.517,    42.426,    15.000,   0.05000
 1546,   683.171,   681.171,   679.171,    42.426,    15.000,   0.05000
 1547,   688.219,   686.219,   684.219,    42.426,    15.000,   0.05000
 1548,   690.401,   688.401,   686.401,    30.000,    15.000,   0.05000
 1549,   700.603,   698.603,   696.603,    42.426,    15.000,   0.05000
 1550,   718.985,   716.985,   714.985,    42.426,    15.000,   0.05000
 1551,   726.021,   724.021,   722.021,    30.000,    15.000,   0.05000
 1552,   783.447,   781.447,   779.447,    42.426,    15.000,   0.05000
 1553,   796.375,   794.375,   792.375,    30.000,    15.000,   0.05000
 1554,   652.670,   650.670,   648.670,    42.426,    15.000,   0.05000
 1555,   658.224,   656.224,   654.224,    30.000,    15.000,   0.05000
 1556,   685.101,   683.101,   681.101,    30.000,    15.000,   0.05000
 1557,   706.019,   704.019,   702.019,    42.426,    15.000,   0.05000
 1558,   728.802,   726.802,   724.802,    42.426,    15.000,   0.05000
 1559,   778.363,   776.363,   774.363,    42.426,    15.000,   0.05000
 1560,   813.866,   811.866,   809.866,    42.426,    15.000,   0.05000
 1561,   825.430,   823.430,   821.430,    30.000,    15.000,   0.05000
 1562,   650.085,   648.085,   646.085,    42.426,    15.000,   0.05000
 1563,   664.101,   662.101,   660.101,    42.426,    15.000,   0.05000
 1564,   688.578,   686.578,   684.578,    42.426,    15.000,   0.05000
 1565,   710.992,   708.992,   706.992,    42.426,    15.000,   0.05000
 1566,   717.443,   715.443,   713.443,    30.000,    15.000,   0.05000
 1567,   737.146,   735.146,   733.146,    42.426,    15.000,   0.05000
 1568,   762.415,   760.415,   758.415,    42.426,    15.000,   0.05000
 1569,   769.492,   767.492,   765.492,    30.000,    15.000,   0.05000
 1570,   772.132,   770.132,   768.132,    30.000,    15.000,   0.05000
 1571,   787.993,   785.993,   783.993,    30.000,    15.000,   0.05000
 1572,   655.581,   653.581,   651.581,    42.426,    15.000,   0.05000
 1573,   646.965,   644.965,   642.965,    42.426,    15.000,   0.05000
 1574,   650.085,   648.085,   646.085,    30.000,    15.000,   0.05000
 1575,   668.334,   666.334,   664.334,    42.426,    15.000,   0.05000
 1576,   690.417,   688.417,   686.417,    30.000,    15.000,   0.05000
 1577,   713.868,   711.868,   709.868,    30.000,    15.000,   0.05000
 1578,   721.872,   719.872,   717.872,    42.426,    15.000,   0.05000
 1579,   726.567,   724.567,   722.567,    30.000,    15.000,   0.05000
 1580,   764.252,   762.252,   760.252,    42.426,    15.000,   0.05000
 1581,   737.155,   735.155,   733.155,    42.426,    15.000,   0.05000
 1582,   741.107,   739.107,   737.107,    30.000,    15.000,   0.05000
 1583,   747.758,   745.758,   743.758,    30.000,    15.000,   0.05000
 1584,   806.038,   804.038,   802.038,    42.426,    15.000,   0.05000
 1585,   653.639,   651.639,   649.639,    30.000,    15.000,   0.05000
 1586,   645.836,   643.836,   641.836,    42.426,    15.000,   0.05000
 1587,   672.767,   670.767,   668.767,    42.426,    15.000,   0.05000
 1588,   698.705,   696.705,   694.705,    42.426,    15.000,   0.05000
 1589,   701.598,   699.598,   697.598,    30.000,    15.000,   0.05000
 1590,   704.340,   702.340,   700.340,    30.000,    15.000,   0.05000
 1591,   719.194,   717.194,   715.194,    30.000,    15.000,   0.05000
 1592,   736.679,   734.679,   732.679,    42.426,    15.000,   0.05000
 1593,   746.037,   744.037,   742.037,    30.000,    15.000,   0.05000
 1594,   739.570,   737.570,   735.570,    30.000,    15.000,   0.05000
 1595,   823.422,   821.422,   819.422,    42.426,    15.000,   0.05000
 1596,   831.121,   829.121,   827.121,    30.000,    15.000,   0.05000
 1597,   651.399,   649.399,   647.399,    42.426,    15.000,   0.05000
 1598,   644.949,   642.949,   640.949,    30.000,    15.000,   0.05000
