 x,y,i,j,dx,deg
     -24045.000,      49590.000,   77,  212,    30.000,  -180.000
     -24060.000,      49620.000,   77,  213,    42.426,  -135.000
     -24060.000,      49650.000,   77,  214,    42.426,  -135.000
     -24060.000,      49680.000,   77,  215,    42.426,  -135.000
     -24060.000,      49710.000,   77,  216,    42.426,  -135.000
     -24000.000,      47205.000,   78,  132,    30.000,  -270.000
     -24000.000,      47220.000,   78,  133,    42.426,  -225.000
     -24000.000,      47280.000,   78,  134,    42.426,    45.000
     -24000.000,      47310.000,   78,  135,    42.426,    45.000
     -24000.000,      47325.000,   78,  136,    30.000,  -270.000
     -24030.000,      47370.000,   78,  137,    42.426,   -45.000
     -24015.000,      47400.000,   78,  138,    30.000,     0.000
     -24000.000,      47430.000,   78,  139,    42.426,    45.000
     -24000.000,      47460.000,   78,  140,    42.426,    45.000
     -24000.000,      47475.000,   78,  141,    30.000,  -270.000
     -24000.000,      47490.000,   78,  142,    42.426,  -225.000
     -24000.000,      47520.000,   78,  143,    42.426,  -225.000
     -24000.000,      47550.000,   78,  144,    42.426,  -225.000
     -24000.000,      47610.000,   78,  145,    42.426,    45.000
     -24000.000,      47625.000,   78,  146,    30.000,  -270.000
     -24000.000,      47640.000,   78,  147,    42.426,  -225.000
     -24000.000,      47685.000,   78,  148,    30.000,  -270.000
     -24000.000,      47700.000,   78,  149,    42.426,  -225.000
     -24000.000,      47760.000,   78,  150,    42.426,    45.000
     -24000.000,      47775.000,   78,  151,    30.000,  -270.000
     -24000.000,      47790.000,   78,  152,    42.426,  -225.000
     -24000.000,      47820.000,   78,  153,    42.426,  -225.000
     -24030.000,      47880.000,   78,  154,    42.426,   -45.000
     -24015.000,      47910.000,   78,  155,    30.000,     0.000
     -24015.000,      47940.000,   78,  156,    30.000,     0.000
     -24030.000,      47970.000,   78,  157,    42.426,   -45.000
     -24030.000,      48000.000,   78,  158,    42.426,   -45.000
     -24030.000,      48030.000,   78,  159,    42.426,   -45.000
     -24030.000,      48060.000,   78,  160,    42.426,   -45.000
     -24030.000,      48075.000,   78,  161,    30.000,   -90.000
     -24030.000,      48090.000,   78,  162,    42.426,  -135.000
     -24015.000,      48120.000,   78,  163,    30.000,  -180.000
     -24000.000,      48150.000,   78,  164,    42.426,  -225.000
     -24000.000,      48195.000,   78,  165,    30.000,  -270.000
     -24000.000,      48210.000,   78,  166,    42.426,  -225.000
     -24015.000,      48240.000,   78,  167,    30.000,  -180.000
     -24015.000,      48270.000,   78,  168,    30.000,  -180.000
     -24015.000,      48300.000,   78,  169,    30.000,  -180.000
     -24000.000,      48330.000,   78,  170,    42.426,  -225.000
     -24000.000,      48360.000,   78,  171,    42.426,  -225.000
     -24030.000,      48420.000,   78,  172,    42.426,   -45.000
     -24030.000,      48435.000,   78,  173,    30.000,   -90.000
     -24030.000,      48450.000,   78,  174,    42.426,  -135.000
     -24015.000,      48480.000,   78,  175,    30.000,  -180.000
     -24015.000,      48510.000,   78,  176,    30.000,  -180.000
     -24015.000,      48540.000,   78,  177,    30.000,  -180.000
     -24000.000,      48570.000,   78,  178,    42.426,  -225.000
     -24030.000,      48630.000,   78,  179,    42.426,   -45.000
     -24030.000,      48645.000,   78,  180,    30.000,   -90.000
     -24030.000,      48690.000,   78,  181,    42.426,   -45.000
     -24015.000,      48720.000,   78,  182,    30.000,     0.000
     -24030.000,      48720.000,   78,  183,    42.426,  -135.000
     -24015.000,      48750.000,   78,  184,    30.000,  -180.000
     -24000.000,      48780.000,   78,  185,    42.426,  -225.000
     -24030.000,      48810.000,   78,  186,    42.426,  -135.000
     -24030.000,      48840.000,   78,  187,    42.426,  -135.000
     -24000.000,      48885.000,   78,  188,    30.000,  -270.000
     -24000.000,      48900.000,   78,  189,    42.426,  -225.000
     -24000.000,      48930.000,   78,  190,    42.426,  -225.000
     -24000.000,      48975.000,   78,  191,    30.000,  -270.000
     -24000.000,      48990.000,   78,  192,    42.426,  -225.000
     -24000.000,      49020.000,   78,  193,    42.426,  -225.000
     -24030.000,      49080.000,   78,  194,    42.426,   -45.000
     -24030.000,      49110.000,   78,  195,    42.426,   -45.000
     -24030.000,      49140.000,   78,  196,    42.426,   -45.000
     -24030.000,      49155.000,   78,  197,    30.000,   -90.000
     -24015.000,      49200.000,   78,  198,    30.000,     0.000
     -24030.000,      49230.000,   78,  199,    42.426,   -45.000
     -24030.000,      49260.000,   78,  200,    42.426,   -45.000
     -24030.000,      49290.000,   78,  201,    42.426,   -45.000
     -24030.000,      49305.000,   78,  202,    30.000,   -90.000
     -24030.000,      49320.000,   78,  203,    42.426,  -135.000
     -24030.000,      49350.000,   78,  204,    42.426,  -135.000
     -24015.000,      49380.000,   78,  205,    30.000,  -180.000
     -24015.000,      49410.000,   78,  206,    30.000,  -180.000
     -24015.000,      49440.000,   78,  207,    30.000,  -180.000
     -24015.000,      49470.000,   78,  208,    30.000,  -180.000
     -24015.000,      49500.000,   78,  209,    30.000,  -180.000
     -24015.000,      49530.000,   78,  210,    30.000,  -180.000
     -24015.000,      49560.000,   78,  211,    30.000,  -180.000
     -24030.000,      49590.000,   78,  212,    42.426,  -135.000
     -24000.000,      49620.000,   78,  213,    42.426,  -225.000
     -24000.000,      49650.000,   78,  214,    42.426,  -225.000
     -24000.000,      49680.000,   78,  215,    42.426,  -225.000
     -23970.000,      47205.000,   79,  132,    30.000,  -270.000
     -23970.000,      47220.000,   79,  133,    42.426,  -225.000
     -23970.000,      47280.000,   79,  134,    42.426,    45.000
     -23970.000,      47310.000,   79,  135,    42.426,    45.000
     -23970.000,      47340.000,   79,  136,    42.426,    45.000
     -23970.000,      47355.000,   79,  137,    30.000,  -270.000
     -24000.000,      47400.000,   79,  138,    42.426,   -45.000
     -23985.000,      47430.000,   79,  139,    30.000,     0.000
     -23985.000,      47460.000,   79,  140,    30.000,     0.000
     -23970.000,      47490.000,   79,  141,    42.426,    45.000
     -23970.000,      47520.000,   79,  142,    42.426,    45.000
     -23970.000,      47535.000,   79,  143,    30.000,  -270.000
     -23970.000,      47550.000,   79,  144,    42.426,  -225.000
     -23970.000,      47610.000,   79,  145,    42.426,    45.000
     -23970.000,      47625.000,   79,  146,    30.000,  -270.000
     -23970.000,      47640.000,   79,  147,    42.426,  -225.000
     -23970.000,      47700.000,   79,  148,    42.426,    45.000
     -23970.000,      47730.000,   79,  149,    42.426,    45.000
     -23970.000,      47760.000,   79,  150,    42.426,    45.000
     -23970.000,      47775.000,   79,  151,    30.000,  -270.000
     -23970.000,      47790.000,   79,  152,    42.426,  -225.000
     -23970.000,      47820.000,   79,  153,    42.426,  -225.000
     -24000.000,      47880.000,   79,  154,    42.426,   -45.000
     -24000.000,      47910.000,   79,  155,    42.426,   -45.000
     -24000.000,      47940.000,   79,  156,    42.426,   -45.000
     -24000.000,      47955.000,   79,  157,    30.000,   -90.000
     -24000.000,      47970.000,   79,  158,    42.426,  -135.000
     -24000.000,      48000.000,   79,  159,    42.426,  -135.000
     -23970.000,      48060.000,   79,  160,    42.426,    45.000
     -24000.000,      48090.000,   79,  161,    42.426,   -45.000
     -24000.000,      48105.000,   79,  162,    30.000,   -90.000
     -24000.000,      48120.000,   79,  163,    42.426,  -135.000
     -23985.000,      48150.000,   79,  164,    30.000,  -180.000
     -23970.000,      48180.000,   79,  165,    42.426,  -225.000
     -23985.000,      48210.000,   79,  166,    30.000,  -180.000
     -24000.000,      48240.000,   79,  167,    42.426,  -135.000
     -24000.000,      48285.000,   79,  168,    30.000,   -90.000
     -24000.000,      48300.000,   79,  169,    42.426,  -135.000
     -23985.000,      48330.000,   79,  170,    30.000,  -180.000
     -23985.000,      48360.000,   79,  171,    30.000,  -180.000
     -23970.000,      48390.000,   79,  172,    42.426,  -225.000
     -24000.000,      48450.000,   79,  173,    42.426,   -45.000
     -24000.000,      48465.000,   79,  174,    30.000,   -90.000
     -24000.000,      48480.000,   79,  175,    42.426,  -135.000
     -24000.000,      48510.000,   79,  176,    42.426,  -135.000
     -24000.000,      48540.000,   79,  177,    42.426,  -135.000
     -23985.000,      48570.000,   79,  178,    30.000,  -180.000
     -23970.000,      48600.000,   79,  179,    42.426,  -225.000
     -24000.000,      48660.000,   79,  180,    42.426,   -45.000
     -23985.000,      48690.000,   79,  181,    30.000,     0.000
     -24000.000,      48720.000,   79,  182,    42.426,   -45.000
     -24000.000,      48735.000,   79,  183,    30.000,   -90.000
     -24000.000,      48750.000,   79,  184,    42.426,  -135.000
     -23985.000,      48780.000,   79,  185,    30.000,  -180.000
     -23970.000,      48810.000,   79,  186,    42.426,  -225.000
     -23970.000,      48840.000,   79,  187,    42.426,  -225.000
     -24000.000,      48870.000,   79,  188,    42.426,  -135.000
     -23985.000,      48900.000,   79,  189,    30.000,  -180.000
     -23985.000,      48930.000,   79,  190,    30.000,  -180.000
     -23970.000,      48960.000,   79,  191,    42.426,  -225.000
     -23970.000,      48990.000,   79,  192,    42.426,  -225.000
     -23970.000,      49020.000,   79,  193,    42.426,  -225.000
     -23970.000,      49050.000,   79,  194,    42.426,  -225.000
     -24000.000,      49110.000,   79,  195,    42.426,   -45.000
     -24000.000,      49140.000,   79,  196,    42.426,   -45.000
     -24000.000,      49155.000,   79,  197,    30.000,   -90.000
     -24000.000,      49200.000,   79,  198,    42.426,   -45.000
     -24000.000,      49215.000,   79,  199,    30.000,   -90.000
     -23970.000,      49260.000,   79,  200,    42.426,    45.000
     -24000.000,      49290.000,   79,  201,    42.426,   -45.000
     -24000.000,      49305.000,   79,  202,    30.000,   -90.000
     -24000.000,      49350.000,   79,  203,    42.426,   -45.000
     -24000.000,      49365.000,   79,  204,    30.000,   -90.000
     -24000.000,      49380.000,   79,  205,    42.426,  -135.000
     -24000.000,      49410.000,   79,  206,    42.426,  -135.000
     -24000.000,      49440.000,   79,  207,    42.426,  -135.000
     -24000.000,      49470.000,   79,  208,    42.426,  -135.000
     -24000.000,      49500.000,   79,  209,    42.426,  -135.000
     -24000.000,      49530.000,   79,  210,    42.426,  -135.000
     -24000.000,      49560.000,   79,  211,    42.426,  -135.000
     -23985.000,      49590.000,   79,  212,    30.000,  -180.000
     -23985.000,      49620.000,   79,  213,    30.000,  -180.000
     -23970.000,      49650.000,   79,  214,    42.426,  -225.000
     -23970.000,      49680.000,   79,  215,    42.426,  -225.000
     -23970.000,      49710.000,   79,  216,    42.426,  -225.000
     -23940.000,      47205.000,   80,  132,    30.000,  -270.000
     -23940.000,      47220.000,   80,  133,    42.426,  -225.000
     -23940.000,      47280.000,   80,  134,    42.426,    45.000
     -23940.000,      47310.000,   80,  135,    42.426,    45.000
     -23940.000,      47325.000,   80,  136,    30.000,  -270.000
     -23940.000,      47340.000,   80,  137,    42.426,  -225.000
     -23940.000,      47370.000,   80,  138,    42.426,  -225.000
     -23970.000,      47430.000,   80,  139,    42.426,   -45.000
     -23970.000,      47460.000,   80,  140,    42.426,   -45.000
     -23970.000,      47475.000,   80,  141,    30.000,   -90.000
     -23955.000,      47520.000,   80,  142,    30.000,     0.000
     -23940.000,      47550.000,   80,  143,    42.426,    45.000
     -23940.000,      47580.000,   80,  144,    42.426,    45.000
     -23940.000,      47610.000,   80,  145,    42.426,    45.000
     -23940.000,      47640.000,   80,  146,    42.426,    45.000
     -23940.000,      47655.000,   80,  147,    30.000,  -270.000
     -23940.000,      47670.000,   80,  148,    42.426,  -225.000
     -23940.000,      47730.000,   80,  149,    42.426,    45.000
     -23940.000,      47760.000,   80,  150,    42.426,    45.000
     -23940.000,      47790.000,   80,  151,    42.426,    45.000
     -23940.000,      47805.000,   80,  152,    30.000,  -270.000
     -23940.000,      47820.000,   80,  153,    42.426,  -225.000
     -23940.000,      47850.000,   80,  154,    42.426,  -225.000
     -23940.000,      47895.000,   80,  155,    30.000,  -270.000
     -23940.000,      47910.000,   80,  156,    42.426,  -225.000
     -23940.000,      47970.000,   80,  157,    42.426,    45.000
     -23940.000,      48000.000,   80,  158,    42.426,    45.000
     -23940.000,      48030.000,   80,  159,    42.426,    45.000
     -23940.000,      48045.000,   80,  160,    30.000,  -270.000
     -23970.000,      48090.000,   80,  161,    42.426,   -45.000
     -23970.000,      48120.000,   80,  162,    42.426,   -45.000
     -23970.000,      48135.000,   80,  163,    30.000,   -90.000
     -23970.000,      48150.000,   80,  164,    42.426,  -135.000
     -23955.000,      48180.000,   80,  165,    30.000,  -180.000
     -23940.000,      48210.000,   80,  166,    42.426,  -225.000
     -23970.000,      48240.000,   80,  167,    42.426,  -135.000
     -23970.000,      48300.000,   80,  168,    42.426,   -45.000
     -23970.000,      48315.000,   80,  169,    30.000,   -90.000
     -23970.000,      48330.000,   80,  170,    42.426,  -135.000
     -23970.000,      48360.000,   80,  171,    42.426,  -135.000
